,Xc1,Yc1,Xc2,Yc2,Xc3,Yc3,Xc4,Yc4,Xc5,Yc5,Xc6,Yc6,Xc7,Yc7,Xc8,Yc8,Xc9,Yc9,Xc10,Yc10,Xc11,Yc11,Xc12,Yc12,Xc13,Yc13,Xc14,Yc14,Xc15,Yc15,Xc16,Yc16,label
27322,0,0,5,5,5,0,0,0,2,5,1,2,3,2,0,0,0,0,5,2,2,4,3,0,0,0,0,4,0,2,0,0,3
27323,0,0,5,1,5,4,0,0,0,0,2,2,1,2,0,0,0,0,1,3,3,3,4,0,0,0,1,5,1,2,0,0,5
27324,0,0,6,6,4,2,0,0,0,0,4,5,2,1,0,0,0,0,3,4,2,2,0,0,0,0,0,4,0,0,0,0,6
27325,0,0,6,5,6,0,0,0,5,5,3,3,3,2,2,1,0,5,2,3,2,2,0,0,0,0,1,4,0,0,0,0,4
27326,0,0,5,5,5,2,0,0,4,6,3,3,2,2,0,0,4,4,6,2,3,4,2,0,0,5,0,3,0,1,0,0,3
27327,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,1,3,2,2,0,0,0,0,0,0,2,3,0,0,9
27328,0,0,6,6,4,1,0,0,0,0,4,4,3,2,4,0,4,6,3,2,3,3,0,0,0,6,0,3,0,0,0,0,6
27329,0,0,6,4,6,1,0,0,3,6,2,2,2,4,3,1,0,0,2,3,2,2,0,0,0,0,1,4,2,1,0,0,8
27330,0,0,0,0,5,4,0,0,0,0,4,4,3,3,0,0,0,0,2,4,2,0,0,0,0,0,1,5,0,0,0,0,4
27331,0,0,5,6,4,2,0,0,0,0,3,4,3,2,0,0,0,0,3,3,2,3,1,0,0,0,0,4,0,1,0,0,6
27332,0,0,5,3,6,5,6,0,0,0,3,3,3,3,0,0,0,0,3,3,2,2,0,0,0,0,0,0,1,3,0,0,4
27333,0,0,0,0,4,2,0,0,0,0,5,5,3,2,0,0,0,0,3,4,1,1,0,0,0,0,0,4,0,0,0,0,2
27334,0,0,6,4,6,4,0,0,0,0,3,3,3,4,0,0,0,0,1,2,2,2,0,0,0,0,0,0,1,2,0,0,4
27335,0,0,4,3,5,0,0,0,0,0,2,5,3,0,0,0,0,0,4,4,3,2,3,1,0,0,0,4,0,0,0,0,2
27336,0,0,4,5,5,1,0,0,0,0,3,5,2,0,0,0,0,0,6,3,3,2,0,0,0,0,0,4,0,0,0,0,3
27337,0,0,6,6,4,1,0,0,0,0,2,3,2,0,0,0,0,0,4,4,4,2,5,0,0,0,0,4,0,0,0,0,1
27338,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,3,3,3,0,0,0,0,0,0,2,2,0,0,9
27339,0,0,0,0,6,4,6,0,0,0,3,4,2,2,0,0,5,5,5,3,3,2,0,0,0,5,0,2,0,0,0,0,5
27340,0,0,6,4,6,0,0,0,4,5,1,2,2,3,5,0,0,5,2,2,3,3,0,0,0,0,0,0,1,4,1,0,9
27341,0,0,5,4,4,2,0,0,3,5,2,2,3,2,0,0,0,6,2,3,2,3,4,0,0,0,0,5,1,2,0,0,8
27342,0,0,4,3,5,0,0,0,0,0,0,0,3,1,0,0,0,0,4,4,2,2,2,1,0,0,0,2,0,0,0,0,2
27343,0,0,5,5,4,1,0,0,0,0,3,3,5,2,6,0,0,0,5,3,3,5,1,0,0,0,0,4,0,2,0,0,5
27344,0,0,0,0,5,3,0,0,0,0,5,6,3,1,0,0,0,0,3,5,1,0,0,0,0,0,0,4,0,0,0,0,1
27345,0,0,5,5,5,1,0,0,0,0,2,4,2,3,0,0,0,0,3,2,3,3,0,0,0,0,0,3,0,1,0,0,0
27346,0,0,0,0,0,0,0,0,3,5,2,2,2,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,7
27347,0,0,5,4,5,1,0,0,0,0,1,3,2,2,0,0,3,5,3,3,3,2,6,0,0,0,0,3,0,5,1,0,2
27348,0,0,6,4,5,4,0,0,0,0,3,3,3,4,0,0,0,0,1,3,2,2,0,0,0,0,0,0,1,1,0,0,4
27349,0,0,0,0,6,3,6,0,5,6,3,3,2,3,2,0,3,5,3,2,3,4,2,0,0,6,0,3,0,2,0,0,0
27350,0,0,0,0,0,0,0,0,5,6,3,3,3,3,3,0,0,6,0,1,2,2,0,0,0,0,3,5,2,0,0,0,7
27351,0,0,5,5,4,2,0,0,0,0,3,4,1,1,0,0,0,0,3,3,3,2,3,0,0,0,0,5,0,2,0,0,6
27352,0,0,5,5,4,2,0,0,0,0,2,4,4,3,2,1,5,5,2,2,2,1,0,0,0,5,0,3,0,0,0,0,8
27353,0,0,5,5,5,2,0,0,0,0,1,5,2,3,0,0,4,5,4,3,2,1,0,0,0,5,0,3,1,0,0,0,2
27354,0,0,5,5,5,2,0,0,4,4,3,2,2,3,2,0,0,6,2,3,2,2,0,0,0,0,1,3,0,1,0,0,8
27355,0,0,6,3,5,2,0,0,0,0,2,4,2,1,0,0,0,0,2,3,2,2,0,0,0,0,1,3,1,2,0,0,8
27356,0,0,5,5,5,0,0,0,0,0,2,5,3,0,0,0,0,0,3,5,3,0,0,0,0,0,1,5,1,0,0,0,1
27357,0,0,0,0,0,0,0,0,1,5,1,3,3,2,0,0,0,0,5,6,3,2,0,0,0,0,2,5,2,0,0,0,7
27358,0,0,6,6,6,1,0,0,5,6,2,2,2,3,0,0,0,6,1,2,2,1,0,0,0,0,0,0,2,1,0,0,9
27359,0,0,5,5,4,2,5,0,0,0,0,4,2,4,2,0,4,5,2,3,3,3,5,0,0,5,0,2,0,4,0,0,2
27360,0,0,5,5,4,0,0,0,0,0,3,4,1,1,6,0,0,0,3,3,3,3,1,0,0,0,0,4,0,0,0,0,6
27361,0,0,5,6,5,0,0,0,0,0,2,6,3,0,0,0,0,0,3,5,2,0,0,0,0,0,1,5,0,0,0,0,1
27362,0,0,0,0,6,1,6,2,6,6,4,4,3,3,1,1,1,5,2,3,1,2,0,0,2,6,1,1,3,0,0,0,4
27363,0,0,5,5,6,2,0,0,0,0,3,4,3,2,0,0,0,0,1,4,2,1,0,0,0,0,1,5,1,0,0,0,4
27364,0,0,5,4,5,1,0,0,0,0,0,2,3,2,0,0,4,5,3,2,2,2,2,1,0,0,0,0,0,0,0,0,2
27365,0,0,0,0,4,4,4,0,0,0,4,4,1,2,0,0,3,6,3,2,3,2,0,0,0,0,0,3,0,1,0,0,6
27366,0,0,5,3,5,2,5,0,0,0,2,2,0,4,0,1,0,0,1,3,2,3,0,0,0,0,2,5,1,2,0,0,5
27367,0,0,5,5,4,1,0,0,0,0,1,3,2,3,0,0,5,5,5,3,2,2,0,0,0,4,0,2,0,2,0,0,2
27368,0,0,6,6,0,0,6,2,6,6,3,3,4,3,2,1,1,5,1,2,2,2,0,0,0,0,1,4,0,0,0,0,4
27369,0,0,5,6,5,0,0,0,0,0,3,6,3,0,0,0,0,0,3,6,3,0,0,0,0,0,0,6,0,0,0,0,1
27370,0,0,5,2,5,2,0,0,6,6,3,2,3,2,5,0,0,6,2,3,2,2,0,0,0,0,1,6,1,0,0,0,4
27371,0,0,6,6,5,3,5,1,0,0,3,5,1,1,0,0,0,0,0,6,3,1,0,0,1,5,1,3,0,0,0,0,5
27372,0,0,0,0,5,2,0,0,0,0,5,6,2,1,0,0,0,0,3,5,2,0,0,0,0,0,1,4,0,0,0,0,1
27373,0,0,0,0,5,2,0,0,0,0,5,5,2,1,0,0,0,0,3,5,1,0,0,0,0,0,0,3,0,0,0,0,1
27374,5,4,5,2,5,0,0,0,0,3,2,5,3,2,6,0,0,0,4,4,4,3,3,0,0,0,0,5,0,2,0,0,3
27375,0,0,0,0,5,5,5,0,0,0,5,6,3,3,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1
27376,0,0,5,5,4,1,0,0,0,0,3,4,0,0,0,0,0,0,2,4,3,2,0,0,0,0,0,5,0,1,0,0,6
27377,0,0,5,5,5,3,5,0,5,5,3,3,4,1,0,0,0,6,5,1,3,4,5,0,0,0,1,3,1,2,0,0,5
27378,0,0,5,5,5,0,0,0,0,0,3,4,4,2,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,1,0,0,4
27379,0,0,5,4,5,2,0,0,0,0,2,3,2,3,0,0,0,0,3,4,2,2,0,0,0,0,1,3,0,1,0,0,3
27380,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0,0,0,0,1,4,2,1,0,0,0,0,2,3,0,0,0,0,9
27381,0,0,6,6,5,2,5,0,0,0,3,4,1,2,3,0,4,6,3,2,4,3,1,0,0,6,0,3,0,1,0,0,0
27382,0,0,5,5,4,2,0,0,0,0,3,4,4,2,6,0,0,0,2,3,3,4,1,0,0,0,0,4,0,1,0,0,6
27383,0,0,4,6,5,0,0,0,0,0,2,6,3,0,0,0,0,0,3,6,3,0,0,0,0,0,0,6,0,0,0,0,1
27384,0,0,6,4,0,0,0,0,4,5,2,2,0,3,3,1,2,5,3,0,4,4,1,0,0,6,0,2,0,1,0,0,0
27385,0,0,5,5,5,0,0,0,0,0,3,4,2,2,2,1,0,0,1,3,3,2,0,0,0,0,1,3,0,1,0,0,5
27386,0,0,0,0,6,5,5,0,0,0,4,4,3,4,0,0,4,6,2,2,2,1,0,0,0,0,1,5,1,0,0,0,4
27387,0,0,5,4,5,2,0,0,6,6,3,3,2,2,0,0,0,6,2,3,2,3,3,0,0,0,0,3,0,2,0,0,5
27388,0,0,0,0,5,3,5,0,0,0,4,4,1,3,2,0,4,6,2,1,3,3,0,0,0,6,1,2,0,0,0,0,0
27389,0,0,6,6,4,2,0,0,0,0,2,5,3,1,0,0,0,0,4,2,2,2,0,0,0,0,0,3,0,0,0,0,5
27390,0,0,6,3,5,4,0,0,0,0,3,2,3,3,5,0,0,0,1,3,2,1,0,0,0,0,1,5,1,0,0,0,4
27391,0,0,4,5,2,0,0,0,0,0,2,4,6,5,6,0,0,0,3,3,3,3,1,0,0,0,0,5,0,1,0,0,6
27392,5,6,4,3,4,1,0,0,0,6,0,0,3,3,0,0,4,6,4,2,2,2,4,1,0,6,0,2,0,0,0,0,2
27393,0,0,5,5,5,2,6,0,0,0,3,3,2,4,2,0,0,0,2,5,2,1,0,0,0,0,1,4,1,0,0,0,8
27394,0,0,0,0,0,0,0,0,1,4,1,3,2,2,0,0,0,0,2,4,2,1,1,0,0,0,1,6,2,0,0,0,7
27395,0,0,5,4,5,2,6,0,0,0,1,3,3,3,2,0,4,4,1,3,2,4,2,0,1,4,2,2,1,2,0,0,3
27396,0,0,0,0,5,3,0,0,0,0,5,5,2,2,0,0,0,0,3,4,1,0,0,0,0,0,1,4,0,0,0,0,1
27397,0,0,0,0,5,5,5,0,0,0,4,4,3,3,0,0,0,0,3,4,0,0,0,0,2,6,1,1,0,0,0,0,1
27398,0,0,6,5,6,5,5,1,0,0,3,3,0,2,0,0,4,6,1,3,2,1,0,0,0,6,1,3,0,1,0,0,5
27399,0,0,6,5,6,1,0,0,5,6,2,2,2,3,3,0,0,6,2,3,2,2,0,0,0,0,0,0,1,2,0,0,9
27400,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,4,5,1,0,0,0,0,0,2,3,0,0,0,0,7
27401,0,0,4,3,5,0,0,0,6,6,5,2,2,1,0,0,2,6,2,2,3,1,4,1,0,0,0,3,0,4,0,0,2
27402,0,0,0,0,4,2,0,0,0,0,4,5,3,2,0,0,0,0,3,3,2,2,0,0,0,0,0,4,0,0,0,0,6
27403,0,0,5,3,5,1,0,0,5,6,2,1,2,3,5,0,1,6,3,1,4,4,2,0,0,0,0,4,0,2,0,0,0
27404,0,0,0,0,4,1,0,0,0,0,4,6,2,0,0,0,0,0,3,5,1,0,0,0,0,0,0,5,0,0,0,0,1
27405,0,0,6,5,5,2,0,0,5,5,3,3,2,2,0,0,0,5,1,3,3,2,0,0,0,0,0,0,1,3,0,0,4
27406,0,0,0,0,5,4,5,0,0,0,1,4,2,3,0,0,0,0,2,3,2,2,0,0,2,5,1,2,0,0,0,0,3
27407,0,0,6,5,6,0,0,0,0,0,0,4,3,2,0,0,0,0,1,5,3,1,0,0,0,0,1,4,0,0,0,0,3
27408,0,0,5,3,5,1,0,0,0,0,1,3,3,2,0,0,0,0,3,3,3,1,5,0,0,0,0,3,0,3,0,0,2
27409,0,0,0,0,5,5,5,0,0,0,6,4,3,4,1,0,3,4,3,3,2,2,0,0,0,5,0,0,0,0,0,0,2
27410,0,0,0,0,0,0,0,0,2,5,4,2,3,3,2,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,0,0,7
27411,0,0,5,4,5,1,0,0,0,6,2,3,3,1,0,0,0,0,2,3,2,5,4,0,0,0,0,5,1,2,0,0,3
27412,0,0,5,4,5,1,0,0,0,0,0,2,2,3,0,0,3,6,3,2,2,2,4,1,0,6,0,2,0,0,0,0,2
27413,0,0,6,5,6,1,0,0,0,0,2,3,2,4,3,0,0,0,2,4,1,1,0,0,0,0,1,3,0,0,0,0,9
27414,0,0,0,0,0,0,0,0,1,6,1,3,2,3,2,0,0,0,5,5,2,2,0,0,3,5,2,2,0,0,0,0,7
27415,0,0,5,5,5,5,0,0,0,0,2,3,3,3,0,0,0,0,2,4,2,2,1,0,0,0,1,5,0,0,0,0,4
27416,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,5,5,2,1,0,0,4,5,2,1,0,0,0,0,7
27417,0,0,5,5,5,0,6,1,0,0,3,3,3,3,1,0,1,6,1,3,2,2,0,0,0,0,1,5,0,0,0,0,4
27418,0,0,5,4,6,0,0,0,0,0,2,5,3,0,0,0,0,0,1,3,3,1,0,0,0,0,2,5,1,0,0,0,3
27419,0,0,5,5,5,2,0,0,0,0,1,5,3,2,0,0,0,0,3,3,2,0,0,0,0,0,1,3,0,0,0,0,8
27420,0,0,4,3,4,2,5,0,0,0,0,2,3,5,2,0,5,5,4,3,3,3,3,0,0,5,0,2,0,5,0,0,2
27421,0,0,5,5,5,1,0,0,0,0,2,4,2,2,0,0,0,0,3,4,3,1,0,0,0,0,1,3,0,0,0,0,8
27422,0,0,4,5,5,0,0,0,0,0,0,6,3,1,0,0,0,0,3,4,1,2,0,0,0,0,0,4,0,0,0,0,7
27423,0,0,6,6,4,2,0,0,0,0,3,5,2,0,0,0,0,0,3,4,2,2,0,0,0,0,0,4,0,0,0,0,6
27424,0,0,5,4,4,2,5,0,0,0,2,3,4,2,1,1,4,6,2,2,3,3,0,0,0,0,0,3,0,1,0,0,8
27425,0,0,5,5,5,2,0,0,5,6,2,2,2,3,4,0,2,5,3,1,3,4,1,0,0,6,0,3,0,1,0,0,0
27426,0,0,0,0,0,0,0,0,5,5,3,3,3,3,2,1,1,5,2,3,2,2,0,0,4,5,2,2,0,0,0,0,9
27427,0,0,4,3,4,0,0,0,0,0,4,5,2,0,0,0,0,0,3,4,3,2,4,0,0,0,0,3,0,4,0,0,2
27428,0,0,0,0,5,3,6,0,6,6,2,2,0,2,2,1,3,5,2,0,4,4,1,0,0,6,1,2,0,1,0,0,0
27429,0,0,5,5,5,2,0,0,0,0,2,3,2,3,1,0,0,0,2,3,2,2,0,0,0,0,1,3,0,1,0,0,8
27430,0,0,5,1,5,4,5,0,0,0,2,2,3,2,0,0,0,0,0,2,1,5,3,0,1,6,2,2,2,3,1,0,5
27431,0,0,0,0,0,0,0,0,4,5,4,2,4,2,5,0,0,0,0,0,5,5,2,0,0,0,0,0,0,3,0,0,7
27432,0,0,5,3,5,1,0,0,0,0,1,2,2,3,0,0,0,0,0,4,2,2,0,0,0,0,2,3,1,2,0,0,3
27433,0,0,0,0,0,0,0,0,0,0,2,3,2,2,6,0,0,0,3,4,1,1,0,0,0,0,2,3,0,0,0,0,7
27434,0,0,5,4,5,2,0,0,0,0,2,4,2,2,0,0,4,5,3,3,3,2,3,1,0,0,0,0,0,0,0,0,2
27435,0,0,5,5,5,2,0,0,0,0,3,4,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,5,0,3,0,0,6
27436,0,0,5,4,5,2,5,0,0,0,0,2,3,3,0,0,0,0,3,3,2,1,0,0,0,0,1,2,0,2,1,0,2
27437,0,0,5,3,4,1,0,0,0,0,2,4,5,1,0,0,0,0,1,4,2,3,0,0,0,0,0,3,0,1,0,0,5
27438,0,0,5,4,5,2,0,0,0,0,3,3,2,2,0,0,0,0,2,2,2,4,3,0,0,0,1,3,0,2,0,0,8
27439,5,5,5,2,5,0,0,0,0,6,4,5,1,0,0,0,0,0,4,4,1,3,4,0,0,0,0,4,0,2,0,0,3
27440,0,0,4,4,4,2,0,0,0,0,4,4,3,4,3,0,3,5,2,2,2,3,4,0,0,5,0,2,0,1,0,0,2
27441,0,0,5,4,5,2,0,0,0,0,2,4,2,3,0,0,0,0,3,4,2,1,0,0,0,0,1,2,1,1,0,0,8
27442,0,0,0,0,5,4,5,0,0,0,4,3,1,3,3,0,3,5,1,1,3,3,0,0,0,5,0,2,0,0,0,0,0
27443,0,0,5,6,5,0,0,0,0,0,4,5,2,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,0,0,0,0,1
27444,0,0,5,5,5,3,5,0,0,0,3,4,2,3,1,0,0,0,3,3,3,1,0,0,0,0,1,3,1,1,0,0,8
27445,0,0,0,0,0,0,0,0,4,6,2,2,3,2,0,0,0,0,0,3,2,3,0,0,0,0,0,0,2,4,0,0,9
27446,0,0,0,0,5,1,0,0,0,0,3,5,2,2,0,0,0,0,2,3,2,1,0,0,0,0,1,4,1,0,0,0,8
27447,0,0,5,4,5,1,0,0,0,0,3,3,3,2,0,0,0,0,2,3,3,3,1,0,2,5,0,2,0,0,0,0,5
27448,0,0,6,5,6,0,0,0,0,0,1,4,3,2,0,0,0,0,5,5,2,1,0,0,0,0,2,4,0,0,0,0,7
27449,0,0,0,0,4,2,0,0,0,0,3,4,1,1,0,0,0,0,3,4,2,2,0,0,0,0,0,5,0,0,0,0,6
27450,0,0,5,4,5,1,0,0,5,5,2,2,0,3,3,1,2,5,3,1,4,4,1,1,0,0,1,3,0,1,0,0,0
27451,0,0,5,5,4,0,0,0,0,0,3,4,3,1,0,0,0,0,3,3,3,2,0,0,0,0,0,4,0,1,0,0,6
27452,0,0,0,0,0,0,0,0,4,5,2,2,2,3,3,0,0,0,5,5,2,2,0,0,0,0,2,3,0,0,0,0,7
27453,0,0,0,0,5,6,4,0,0,0,4,3,3,4,0,0,0,0,1,3,2,1,0,0,0,0,1,5,0,0,0,0,4
27454,0,0,5,5,5,2,5,0,5,6,2,3,1,3,3,0,2,6,3,1,3,3,1,0,1,6,1,3,0,0,0,0,0
27455,0,0,5,3,5,0,0,0,0,0,2,4,0,0,0,0,0,0,2,3,4,2,4,2,0,0,0,0,0,0,0,0,2
27456,0,0,5,5,5,0,0,0,0,0,3,4,4,2,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,4,0,0,4
27457,0,0,4,5,2,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,5,0,2,0,0,6
27458,0,0,6,5,5,2,0,0,0,0,3,4,2,3,0,0,0,0,2,3,2,1,0,0,0,0,1,4,0,0,0,0,9
27459,0,0,6,4,6,1,0,0,3,5,2,1,0,3,0,0,0,6,0,3,3,3,5,0,0,0,3,5,2,3,0,0,5
27460,0,0,5,5,3,1,0,0,0,0,2,3,5,4,5,0,0,0,2,3,2,2,1,0,0,0,0,6,0,0,0,0,6
27461,0,0,6,6,6,1,0,0,0,0,2,3,2,2,0,0,0,6,1,2,2,2,0,0,0,0,3,6,1,0,0,0,9
27462,0,0,0,0,4,2,0,0,0,0,4,5,2,1,0,0,0,0,3,3,3,1,0,0,0,0,0,3,0,2,0,0,1
27463,0,0,5,4,5,0,0,0,0,0,4,5,2,1,0,0,0,0,0,5,2,2,0,0,0,0,2,5,1,1,0,0,3
27464,0,0,5,5,5,2,0,0,0,0,3,2,2,4,0,0,2,6,3,1,3,3,0,0,0,0,0,3,0,0,0,0,0
27465,0,0,5,5,4,1,0,0,0,0,3,4,3,2,0,0,0,0,2,3,2,4,0,0,0,0,1,4,1,2,0,0,8
27466,0,0,4,5,5,0,0,0,0,0,3,4,2,2,0,0,0,0,3,4,2,4,6,0,0,0,0,5,1,2,0,0,0
27467,0,0,4,4,4,2,0,0,0,0,3,3,3,4,0,0,3,5,2,2,2,2,3,1,0,0,0,3,0,0,0,0,2
27468,0,0,6,5,6,2,6,0,0,0,2,3,1,2,0,0,0,0,0,5,2,2,0,0,0,0,2,2,1,1,0,0,5
27469,0,0,0,0,5,2,0,0,0,0,4,4,2,1,0,0,1,6,1,2,2,2,0,0,0,0,0,0,1,3,0,0,4
27470,0,0,6,5,6,2,6,0,0,0,3,3,2,3,0,0,0,0,2,4,2,1,0,0,0,0,1,4,0,0,0,0,9
27471,0,0,6,5,6,2,0,0,5,5,2,2,2,3,0,0,1,5,3,2,2,2,0,0,0,0,0,0,2,1,0,0,9
27472,0,0,0,0,0,0,5,3,5,6,4,2,4,4,1,1,0,6,2,3,1,1,0,0,0,0,0,2,0,0,0,0,4
27473,0,0,5,5,5,1,0,0,0,0,3,3,3,2,5,0,0,0,3,1,3,5,1,0,0,0,1,3,1,2,0,0,5
27474,0,0,0,0,0,0,0,0,3,4,2,3,2,3,3,0,0,0,5,5,3,3,0,0,0,0,2,3,0,0,0,0,7
27475,0,0,5,5,5,0,6,1,0,0,3,4,4,3,1,0,2,6,1,2,2,2,0,0,0,0,1,5,0,0,0,0,4
27476,6,6,4,1,0,0,0,0,3,6,2,0,3,2,4,0,0,6,3,1,3,2,1,0,0,0,0,4,0,1,0,0,6
27477,0,0,0,0,5,1,0,0,0,0,4,5,2,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,0,0,0,0,1
27478,0,0,0,0,5,4,5,0,0,0,4,4,2,2,0,0,0,0,2,4,3,0,0,0,0,0,0,4,0,1,0,0,6
27479,0,0,0,0,0,0,6,0,5,6,3,3,4,4,1,0,0,5,2,3,2,1,0,0,0,0,2,3,0,0,0,0,4
27480,0,0,5,5,6,1,0,0,0,0,2,4,2,3,0,0,0,0,2,2,3,2,0,0,0,0,1,3,0,0,0,0,0
27481,0,0,5,5,4,2,0,0,0,0,0,5,2,5,0,0,4,6,2,2,3,2,0,0,0,6,0,2,0,0,0,0,2
27482,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,5,5,2,1,0,0,0,0,2,4,0,0,0,0,7
27483,0,0,0,0,5,2,0,0,0,0,5,5,2,1,0,0,0,0,3,5,0,0,0,0,0,0,1,3,0,0,0,0,1
27484,0,0,6,2,5,4,0,0,0,0,3,2,2,4,0,0,1,5,0,2,2,2,0,0,0,0,0,0,1,3,0,0,4
27485,0,0,5,4,5,1,0,0,0,0,4,4,3,3,0,0,0,0,1,3,2,3,0,0,0,0,0,3,0,1,0,0,3
27486,0,0,0,0,0,0,0,0,4,5,2,2,4,1,0,0,0,5,1,2,1,3,5,1,0,0,0,0,0,0,0,1,9
27487,0,0,6,2,6,3,0,0,3,6,3,1,3,3,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,2,0,0,4
27488,0,0,5,4,5,2,6,0,0,0,2,4,2,2,0,0,5,5,3,3,2,2,0,0,0,5,1,2,0,0,0,0,3
27489,5,5,5,2,5,1,0,0,0,5,0,3,2,3,2,0,0,0,4,4,1,1,0,0,0,0,1,3,0,1,0,0,2
27490,0,0,0,0,5,3,0,0,0,0,5,6,2,1,0,0,0,0,3,4,1,0,0,0,0,0,0,2,0,0,0,0,1
27491,0,0,0,0,0,0,0,0,1,5,2,2,4,3,1,0,0,0,4,5,2,1,0,0,0,0,2,3,0,0,0,0,7
27492,0,0,6,4,6,0,0,0,4,6,2,2,2,3,0,0,0,6,3,2,3,3,0,0,0,0,0,0,1,5,2,0,9
27493,0,0,6,5,6,3,6,0,6,6,3,3,1,2,0,0,1,5,0,2,1,3,0,0,0,0,3,6,2,3,0,0,5
27494,0,0,6,3,5,6,5,0,0,0,3,2,3,4,0,0,1,6,0,2,2,1,0,0,0,0,1,5,1,0,0,0,4
27495,0,0,6,5,6,1,6,0,0,0,2,4,2,2,0,1,0,0,2,3,3,0,0,0,0,0,2,3,1,0,0,0,8
27496,0,0,5,5,5,0,0,0,0,0,2,5,2,0,0,0,0,0,2,6,3,0,0,0,0,0,0,6,0,0,0,0,1
27497,0,0,0,0,0,0,0,0,4,5,3,3,2,2,5,0,1,5,1,2,2,4,3,0,0,0,0,0,2,5,1,0,9
27498,0,0,0,0,5,1,0,0,0,0,4,4,2,3,1,0,2,5,2,2,2,2,0,0,0,0,0,0,0,1,0,0,4
27499,0,0,0,0,5,3,0,0,5,5,3,3,2,3,3,0,2,5,2,2,2,3,0,0,0,0,0,0,1,2,0,0,9
27500,0,0,0,0,5,2,0,0,0,0,5,6,3,1,0,0,0,0,3,5,1,0,0,0,0,0,1,4,0,0,0,0,1
27501,0,0,5,4,5,3,5,0,3,6,2,2,3,1,0,0,0,0,2,3,2,3,3,0,0,0,0,3,0,2,0,0,5
27502,0,0,0,0,6,6,6,1,5,6,3,3,2,2,0,1,2,5,1,2,2,3,5,0,0,0,0,0,2,4,1,0,5
27503,0,0,0,0,0,0,0,0,5,5,3,3,3,2,4,0,1,5,3,2,4,3,2,1,0,0,0,4,0,1,0,0,0
27504,0,0,0,0,0,0,0,0,5,6,3,2,2,3,2,0,0,0,0,0,2,1,0,0,0,0,3,5,1,0,0,0,7
27505,0,0,5,5,4,3,4,0,0,0,0,5,2,3,0,0,4,6,3,3,3,2,4,0,0,0,0,1,0,0,0,0,2
27506,0,0,5,5,5,2,0,0,0,0,2,3,1,4,4,0,0,0,2,1,3,5,1,0,0,0,0,4,1,2,0,0,0
27507,0,0,0,0,6,6,5,0,0,0,4,4,3,4,0,0,2,6,1,3,1,1,0,0,0,0,1,4,0,0,0,0,4
27508,0,0,0,0,4,2,0,0,0,0,3,4,2,4,0,0,0,0,3,3,3,3,0,0,0,0,0,5,0,0,0,0,0
27509,0,0,6,5,5,3,5,0,0,0,2,4,2,3,1,0,0,0,3,3,2,1,0,0,0,0,1,3,0,0,0,0,8
27510,0,0,5,5,5,3,5,0,0,0,3,3,2,5,2,0,4,4,2,3,3,2,4,0,0,4,0,1,0,4,0,0,2
27511,0,0,4,4,4,0,0,0,4,6,2,1,4,3,5,0,0,6,2,3,4,3,1,0,0,0,0,5,0,0,0,0,6
27512,0,0,5,5,4,1,0,0,0,0,3,4,1,1,6,0,0,0,3,3,3,3,1,0,0,0,0,3,0,1,0,0,6
27513,0,0,5,4,5,1,0,0,0,0,1,4,3,2,0,0,5,5,5,0,3,3,0,0,0,5,1,2,0,0,0,0,3
27514,0,0,0,0,5,2,0,0,0,0,3,5,3,2,4,0,0,0,2,4,2,1,0,0,0,0,1,3,0,0,0,0,8
27515,0,0,0,0,5,5,0,0,0,0,4,3,3,3,0,0,0,0,1,2,2,2,1,0,0,0,1,6,1,0,0,0,4
27516,0,0,5,5,5,2,6,0,0,0,5,4,3,3,1,0,5,3,5,5,3,3,1,0,0,4,0,2,0,0,0,0,3
27517,0,0,5,5,5,2,0,0,0,0,3,3,1,4,4,0,3,5,3,2,4,4,2,0,0,0,0,3,0,2,0,0,0
27518,0,0,6,6,5,2,0,0,0,0,2,5,3,2,0,0,0,0,6,5,2,1,0,0,0,0,1,3,0,0,0,0,9
27519,0,0,5,5,4,2,0,0,5,6,2,2,2,2,6,2,2,6,4,3,3,2,1,1,0,0,0,3,0,0,0,0,6
27520,0,0,5,4,5,1,0,0,0,0,2,5,2,1,0,0,5,4,6,5,3,3,0,0,0,5,0,2,0,1,0,0,3
27521,0,0,6,6,4,2,0,0,0,0,3,4,3,2,5,0,3,6,3,2,2,2,1,0,0,0,0,3,0,0,0,0,6
